Stop ID #,Stop Abbreviation,Stop Location,Out/In,,Lat,Long,Shelter? Y/N,Type LNI/Wood,Small sign (ID),CHK Panel,MTD sign,# of Benches,Bench Type,Trashcan,# of cans,Trashcan Type,ADA,Notes,Pole,Link
483,PlacDeNN,Placer & Del Norte,Inbound,,34.436611,-119.88326,No,,yes,No,yes,1,Wooden,no,0,,Yes,,Galvinized Pole - Silver,"https://www.google.com/maps/place/Placer+%26+Del+Norte/@34.4365395,-119.8833309,3a,41.1y,35.74h,90.08t/data=!3m7!1e1!3m5!1s4l22TjaawI1V659mJCOiCw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D4l22TjaawI1V659mJCOiCw%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D46.465836%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m7!3m6!1s0x80e9474a96dfa9d7:0xd09e71b20cd5f61e!8m2!3d34.436611!4d-119.88326!10e5!16s%2Fg%2F1tj7fcd4?entry=ttu"
484,DeNoCalN,Del Norte & Calaveras,Inbound,,34.436375,-119.878362,No,,yes,No,yes,1,Concrete,no,0,,Yes,,Galvinized Pole - Silver,"https://www.google.com/maps/place/Del+Norte+%26+Calaveras/@34.4364174,-119.8784295,3a,49.6y,147.77h,80.27t/data=!3m6!1e1!3m4!1sKeeoDZkCSBCo_FNzmh1YdA!2e0!7i16384!8i8192!4m7!3m6!1s0x80e940b5ac6618c9:0x8c31786112f6eb84!8m2!3d34.436375!4d-119.878362!10e5!16s%2Fg%2F1v_0k1mh?entry=ttu"
485,DeNoColN,Del Norte & Colusa,Inbound,,34.435741,-119.872361,No,,yes,No,yes,1,Wooden,no,0,,No,,Powder Coated Pole - Green,"https://www.google.com/maps/place/Del+Norte+%26+Colusa/@34.4358187,-119.8723961,3a,48.9y,167.31h,77.55t/data=!3m6!1e1!3m4!1sRTV7dAbDkK5ziMPOXAFdfQ!2e0!7i16384!8i8192!4m11!1m2!2m1!1sDel+Norte+%26+Colusa!3m7!1s0x80e940b731da2685:0xc123b95c88e4b50f!8m2!3d34.435741!4d-119.872361!10e5!15sChJEZWwgTm9ydGUgJiBDb2x1c2GSAQhidXNfc3RvcOABAA!16s%2Fg%2F1tdzx0hz?entry=ttu"
490,OceaSaTN,Ocean & Sabado Tarde,Inbound,,34.411008,-119.853316,No,,yes,No,yes,1,Wooden,no,0,,No,,Powder Coated Pole - Green,"https://www.google.com/maps/place/Ocean+%26+Sabado+Tarde/@34.4108495,-119.8533918,3a,35.7y,55.1h,83.37t/data=!3m6!1e1!3m4!1sPlwcJWlCu-BywdteyaOsPg!2e0!7i16384!8i8192!4m7!3m6!1s0x80e93f694634199b:0x18c5a51872baa3a!8m2!3d34.411161!4d-119.8533865!10e5!16s%2Fg%2F11dxksw_p3?entry=ttu"
492,StatMasN,State & Mason,Inbound,,34.413124,-119.69065,No,,yes,,no,no,,no,,,,Blue circle sign,,
493,StatYanO,State & Yanonali,Outbound,,34.414416,-119.69202,No,,yes,,no,1,,Yes,,,,Blue circle sign,,
494,StatHalN,State & Haley,Inbound,,34.416987,-119.695904,No,,yes,,no,no,,no,,,,Blue circle sign,,
496,StatOrtN,State & Ortega,Outbound,,34.418845,-119.698402,No,,yes,,no,no,,no,,,,Blue circle sign,,
497,StatDeGN,State & De La Guerra,Inbound,,34.419832,-119.699746,No,,yes,,no,1,,no,,,,Blue circle sign,,
498,StatCaPN,State & Canon Perdido,Inbound,,34.42065,-119.700873,No,,yes,,no,no,,no,,,,Blue circle sign,,
499,StatCarN,State & Carrillo,Inbound,,34.421587,-119.702166,no,,yes,,no,1,,yes,,,,,,
500,StatFigN,State & Figueroa,Inbound,,34.422539,-119.703461,No,,yes,,no,2,,no,,,,Blue circle sign,,
501,StatAnaN,State & Anapamu,Inbound,,34.42349,-119.704769,No,,yes,,no,2,,no,,,,Blue circle sign,,
502,StatVicO,State & Victoria,Outbound,,34.424165,-119.70546,No,,yes,,no,2,,yes,,,,Blue circle sign,,
503,StatGutN,State & Gutierrez,Inbound,,34.416086,-119.694669,no,,yes,,no,no,,no,,,,Blue circle sign,,
504,CabrSBN,Cabrillo & Santa Barbara,Inbound,,34.414608,-119.685576,no,,yes,,no,1,,yes,,,,Blue circle sign,,
505,CabrCaCN,Cabrillo & Calle Cesar Chavez,Inbound,,34.415369,-119.679654,no,,yes,No,no,no,,no,0,,,Blue circle sign,Street lamp,"https://www.google.com/maps/place/Cabrillo+%26+Ninos/@34.4153392,-119.681129,3a,82.3y,348.16h,94.62t/data=!3m6!1e1!3m4!1sABKq1ziF0NGLuyE56Mf9Aw!2e0!7i16384!8i8192!4m15!1m7!3m6!1s0x80e913bef259b455:0x78a8e6cf295e9000!2sCabrillo+%26+Ninos!8m2!3d34.417197!4d-119.669602!16s%2Fg%2F11hj69x63g!3m6!1s0x80e913bec60d1bad:0xb876544244d7f207!8m2!3d34.417478!4d-119.6681!10e5!16s%2Fg%2F11b6ydgvm4?entry=ttu"
506,CabrPuVO,Cabrillo & Puerto Vallarta,Outbound,,34.416358,-119.674929,no,,yes,,no,1,Wooden,yes,1,Concrete,Yes,concrete with brown dome lid,Square Sign Post,"https://www.google.com/maps/place/Cabrillo+%26+Ninos/@34.4163119,-119.674811,3a,41.2y,337.17h,82.56t/data=!3m6!1e1!3m4!1spT8Lrf-Rye1srtvGXo8zmQ!2e0!7i16384!8i8192!4m15!1m7!3m6!1s0x80e913bef259b455:0x78a8e6cf295e9000!2sCabrillo+%26+Ninos!8m2!3d34.417197!4d-119.669602!16s%2Fg%2F11hj69x63g!3m6!1s0x80e913bec60d1bad:0xb876544244d7f207!8m2!3d34.417478!4d-119.6681!10e5!16s%2Fg%2F11b6ydgvm4?entry=ttu"
508,CabrMilO,Cabrillo & Milpas,Outbound,,34.416883,-119.67211,no,,yes,No,yes,no,,no,0,,Yes,,Galvinized Pole - Silver,"https://www.google.com/maps/place/Cabrillo+%26+Milpas/@34.4168755,-119.6719023,3a,16.8y,277.06h,84.45t/data=!3m6!1e1!3m4!1soJJTZJjSUvxt9HB7kepVNQ!2e0!7i16384!8i8192!4m7!3m6!1s0x80e913be165486d9:0xba6246be79d862cf!8m2!3d34.416883!4d-119.67211!10e5!16s%2Fg%2F1tcxk21c?entry=ttu"
509,NinoDeMN,Ninos & Por La Mar,Inbound,,34.418077,-119.667842,no,,yes,,no,no,,no,,,,Blue circle sign,,
510,CabrNinO,Cabrillo & Ninos,Outbound,,34.417478,-119.6681,no,,yes,No,yes,1,Wooden,no,0,,Yes,,Galvinized Pole - Silver,"https://www.google.com/maps/place/Cabrillo+%26+Ninos/@34.4173788,-119.6679117,3a,15.7y,319.98h,86.68t/data=!3m6!1e1!3m4!1sHPiYXEYRs6U4U8LDAu0i9g!2e0!7i16384!8i8192!4m15!1m7!3m6!1s0x80e913bef259b455:0x78a8e6cf295e9000!2sCabrillo+%26+Ninos!8m2!3d34.417197!4d-119.669602!16s%2Fg%2F11hj69x63g!3m6!1s0x80e913bec60d1bad:0xb876544244d7f207!8m2!3d34.417478!4d-119.6681!10e5!16s%2Fg%2F11b6ydgvm4?entry=ttu"
511,CabrChPO,Cabrillo & Chase Palm Park,Outbound,,34.41503,-119.684094,no,,yes,No,no,1,Wooden,no,0,,Yes,,Street lamp,"https://www.google.com/maps/place/Cabrillo+%26+Ninos/@34.415001,-119.6839043,3a,45y,315.59h,89.19t/data=!3m6!1e1!3m4!1sjdOciWuCA5FTradxUqs7WA!2e0!7i16384!8i8192!4m15!1m7!3m6!1s0x80e913bef259b455:0x78a8e6cf295e9000!2sCabrillo+%26+Ninos!8m2!3d34.417197!4d-119.669602!16s%2Fg%2F11hj69x63g!3m6!1s0x80e913bec60d1bad:0xb876544244d7f207!8m2!3d34.417478!4d-119.6681!10e5!16s%2Fg%2F11b6ydgvm4?entry=ttu"
512,CabrAnaO,Cabrillo & Anacapa,Outbound,,34.413158,-119.68833,no,,yes,,no,no,,no,,,,Blue circle sign,,
513,CabrChaO,Cabrillo & Chapala,Outbound,,34.411036,-119.690769,no,,yes,,no,1,,no,,,,Blue circle sign,,
514,CabrBatO,Cabrillo & Bath,Outbound,,34.409036,-119.692993,no,,yes,,no,1,,no,,,,Blue circle sign,,
515,CabrCasN,Cabrillo & Castillo,Inbound,,34.408168,-119.693588,Yes,wood,yes,,no,2,,Yes,,,,Blue circle sign,,
518,NoJaMirO,North Jameson & Miramar,Outbound,,34.422531,-119.630277,no,,yes,No,yes,1,Green Wabash,no,0,,No,,Green - Finial,"https://www.google.com/maps/place/North+Jameson+%26+Miramar/@34.4224344,-119.6301844,3a,41.9y,333.94h,86.9t/data=!3m6!1e1!3m4!1sR8TwnlMQVkJOopeMJlfhiQ!2e0!7i16384!8i8192!4m7!3m6!1s0x80e9123f0ea1c1e5:0x7eb41fab4cbf323d!8m2!3d34.422531!4d-119.630277!10e5!16s%2Fg%2F1tzvwwd0?entry=ttu"
520,FairAiPO,Fairview & Carson,Outbound,,34.4328,-119.830705,no,,yes,No,yes,2,Mixed,yes,1,Concrete,No,"Benches - one wooden, one concrete",Galvinized Pole - Silver,"https://www.google.com/maps/place/Fairview+%26+Carson/@34.4329127,-119.8305996,3a,43.3y,234.83h,87t/data=!3m6!1e1!3m4!1sulYnAaHwbmn56azA08LCiw!2e0!7i16384!8i8192!4m15!1m7!3m6!1s0x80e9407f3c8e7797:0xe1f79b28bd69e8a3!2sFairview+%26+Carson!8m2!3d34.433096!4d-119.8305955!16s%2Fg%2F11c6_sxng6!3m6!1s0x80e9407f3e8ab0a7:0x382ad5e41a03bb7d!8m2!3d34.4328!4d-119.830705!10e5!16s%2Fg%2F11c6_d89sb?entry=ttu"
521,FairFowO,Fairview & Fowler,Outbound,,34.427146,-119.83061,no,,yes,No,yes,0,,no,0,,No,,Galvinized Pole - Silver,"https://www.google.com/maps/place/Fairview+and+Fowler/@34.4276147,-119.8306196,3a,17.5y,239.12h,84.26t/data=!3m6!1e1!3m4!1sre4SwzM-FrP_KyBK8iH81A!2e0!7i16384!8i8192!4m15!1m7!3m6!1s0x80e93f81447a0ab7:0x1d16f40ab655167e!2sFairview+%26+Fowler!8m2!3d34.427129!4d-119.8305!16s%2Fg%2F11g6x52bx1!3m6!1s0x80e93f81446c3fff:0x928c1d1413470eb1!8m2!3d34.427146!4d-119.83061!10e5!16s%2Fg%2F1thvs_z2?entry=ttu"
523,MoffGoBN,Moffet & Goleta Beach,Outbound,,34.41967,-119.83512,no,,yes,No,yes,no,,no,0,,Yes,,Galvinized Pole - Silver,"https://www.google.com/maps/place/Moffet+%26+Goleta+Beach/@34.419694,-119.8351808,3a,34y,42.25h,80.84t/data=!3m7!1e1!3m5!1s8RpbA1NBR5gXDGBCwFpi_g!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D8RpbA1NBR5gXDGBCwFpi_g%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D104.39152%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m7!3m6!1s0x80e93f9d5673dad1:0x43900f5a16523bfa!8m2!3d34.41967!4d-119.83512!10e5!16s%2Fg%2F11c6_h66wj?entry=ttu"
525,LaCuPueO,La Cumbre & Pueblo,Outbound,,34.451356,-119.750964,no,,yes,No,yes,no,,no,0,,,Permanently closed - Line 10,Green - Finial,"https://www.google.com/maps/place/La+Cumbre+%26+Pueblo/@34.4512291,-119.7510222,3a,21.8y,28.89h,87.21t/data=!3m7!1e1!3m5!1s_VQf8wU0Uum7x59iqjm0dA!2e0!5s20221201T000000!7i16384!8i8192!4m11!1m2!2m1!1sLa+Cumbre+%26+Pueblo!3m7!1s0x80e9152cde04fc3f:0xc75edb7769288276!8m2!3d34.451356!4d-119.750964!10e5!15sChJMYSBDdW1icmUgJiBQdWVibG-SAQhidXNfc3RvcOABAA!16s%2Fg%2F11c6_f4nwk?entry=ttu"
526,LaCuFooO,La Cumbre & Foothill,Outbound,,34.455181,-119.751252,no,,yes,No,yes,no,,no,0,,,Permanently closed - Line 10,Powder Coated Pole - Green,"https://www.google.com/maps/@34.4550998,-119.7512256,3a,50.4y,349.76h,84.72t/data=!3m7!1e1!3m5!1sL8Hhw_ONwaAZivzqO480fQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DL8Hhw_ONwaAZivzqO480fQ%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D143.12616%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192?entry=ttu"
527,FootCocO,Foothill & Cocopah,Outbound,,34.451845,-119.757193,no,,yes,No,yes,1,Concrete,no,0,,,Permanently closed - Line 10,Galvinized Pole - Silver,"https://www.google.com/maps/@34.4518619,-119.7569328,3a,20.3y,270.81h,84.41t/data=!3m7!1e1!3m5!1sQhpq1BnMGBTuC20Rvs9AuA!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DQhpq1BnMGBTuC20Rvs9AuA%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D224.85262%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192?entry=ttu"
529,CaOaViCO,Cathedral Oaks & Via Chaparral,Outbound,,34.450005,-119.76577,no,,yes,No,yes,0,,no,0,,Yes,,Galvinized Pole - Silver,"https://www.google.com/maps/place/Cathedral+Oaks+%26+Via+Chaparral/@34.449911,-119.765867,3a,22.1y,253.98h,89.5t/data=!3m6!1e1!3m4!1s_zHiK3MbDEymjMyv6M3hnw!2e0!7i16384!8i8192!4m15!1m7!3m6!1s0x80e96aca98841381:0xae70c7f9cac89603!2sCathedral+Oaks+%26+Via+Chaparral!8m2!3d34.450067!4d-119.76525!16s%2Fg%2F11g_tfmkx!3m6!1s0x80e96ab56026d8eb:0xd69a3644a4806bce!8m2!3d34.450005!4d-119.76577!10e5!16s%2Fg%2F1w0h7tw7?entry=ttu"
530,CaOaElSO,Cathedral Oaks & El Sueno,Outbound,,34.449829,-119.770155,no,,yes,No,yes,1,Wooden,no,0,,Yes,,Galvinized Pole - Silver,"https://www.google.com/maps/place/Cathedral+Oaks+%26+El+Sueno/@34.449832,-119.7702916,3a,19.1y,76.96h,82.31t/data=!3m7!1e1!3m5!1s0WFVf4qvk-bYkHpwcre6Uw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D0WFVf4qvk-bYkHpwcre6Uw%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D26.7467%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m15!1m7!3m6!1s0x80e96ab48ca101c3:0xe35c4dd1df842064!2sCathedral+Oaks+%26+El+Sueno!8m2!3d34.449664!4d-119.770187!16s%2Fg%2F11dxk9ymyj!3m6!1s0x80e96ab48af3701f:0xaf01be9a266b2d4!8m2!3d34.449883!4d-119.77026!10e5!16s%2Fg%2F1tslk0lj?entry=ttu"
531,CaOaCaRO,Cathedral Oaks & Camino Del Retiro,Outbound,,34.452036,-119.776179,no,,yes,No,yes,1,Wooden,no,0,,,Permanently closed - Line 10,Galvinized Pole - Silver,"https://www.google.com/maps/place/Cathedral+Oaks+%26+Camino+Del+Retiro/@34.45193,-119.7758006,3a,37.2y,44.08h,82.31t/data=!3m6!1e1!3m4!1snv3awMs5ksKAPlM6OpATPA!2e0!7i16384!8i8192!4m11!1m2!2m1!1sCathedral+Oaks+%26+Camino+Del+Retiro!3m7!1s0x80e96ab194a9c64d:0xaa934582b9a60a3e!8m2!3d34.452036!4d-119.776179!10e5!15sCiJDYXRoZWRyYWwgT2FrcyAmIENhbWlubyBEZWwgUmV0aXJvkgEIYnVzX3N0b3DgAQA!16s%2Fg%2F1tfst5qd?entry=ttu"
533,CaOaSaMO,Cathedral Oaks & San Marcos,Outbound,,34.451574,-119.796566,No,,yes,No,yes,no,,no,0,,,,Galvinized Pole - Silver,"https://www.google.com/maps/place/Cathedral+Oaks+%26+San+Marcos/@34.4515344,-119.7964941,3a,42.8y,313.36h,77.97t/data=!3m6!1e1!3m4!1sWDGjLBxjfZ0sInsqZ7zSmQ!2e0!7i16384!8i8192!4m15!1m7!3m6!1s0x80e9401b38e792f1:0xfc42d3cfb818a084!2sCathedral+Oaks+%26+San+Marcos!8m2!3d34.451431!4d-119.796469!16s%2Fg%2F1td_5hcj!3m6!1s0x80e9401b3c24af03:0x42c72ed0eca1ce8!8m2!3d34.451574!4d-119.796566!10e5!16s%2Fg%2F11g6wtndxj?entry=ttu"
534,CaOaRibO,Cathedral Oaks & Ribera,Outbound,,34.451642,-119.80015,No,,yes,No,yes,1,Concrete,no,0,,Yes,,Galvinized Pole - Silver,"https://www.google.com/maps/place/Cathedral+Oaks+%26+Ribera/@34.451493,-119.8000529,3a,16.8y,320.54h,86.58t/data=!3m7!1e1!3m5!1sUNEzh6NK2OWDvLi6UQlMiA!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DUNEzh6NK2OWDvLi6UQlMiA%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D317.58426%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m7!3m6!1s0x80e9401a83872dcd:0x138f6257eeb0a837!8m2!3d34.451642!4d-119.80015!10e5!16s%2Fg%2F11dxkf9tj_?entry=ttu"
535,CaOaPatO,Cathedral Oaks & Patterson,Outbound,,34.453176,-119.808505,No,,yes,No,yes,1,Wooden,no,0,,Yes,,Galvinized Pole - Silver,"https://www.google.com/maps/place/Cathedral+Oaks+%26+Patterson/@34.4531112,-119.8084892,3a,45.4y,326.81h,79.19t/data=!3m7!1e1!3m5!1s_v1U5YClia5vqmxvb3uYmg!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D_v1U5YClia5vqmxvb3uYmg%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D347.34924%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m7!3m6!1s0x80e940146e5efaf5:0x6737bbd3ca8722b2!8m2!3d34.453176!4d-119.808505!10e5!16s%2Fg%2F1x5fbp49?entry=ttu"
536,CaOaKelO,Cathedral Oaks & Kellogg,Outbound,,34.453044,-119.812954,No,,yes,No,yes,1,Wooden,no,0,,Yes,,Galvinized Pole - Silver,"https://www.google.com/maps/place/Cathedral+Oaks+%26+Kellogg/@34.4528532,-119.8128235,3a,15.3y,328.34h,88.44t/data=!3m6!1e1!3m4!1sjnl4Ex5dSyR1DrzQGz5t0Q!2e0!7i16384!8i8192!4m15!1m7!3m6!1s0x80e9406b3d129839:0xd9cc2abf4f9a2c22!2sCathedral+Oaks+%26+Kellogg!8m2!3d34.45285!4d-119.81343!16s%2Fg%2F11c6_c3kpd!3m6!1s0x80e9406b18712bad:0xb2c4d97e4c07ed61!8m2!3d34.453042!4d-119.81355!10e5!16s%2Fg%2F11qp34v_s4?entry=ttu"
537,CaOaCaCO,Cathedral Oaks & Camino Cascada,Outbound,,34.452131,-119.818356,No,,yes,No,Yes,1,Wooden,no,0,,Yes,,Galvinized Pole - Silver,"https://www.google.com/maps/place/Cathedral+Oaks+%26+Camino+Cascada/@34.4521552,-119.8182182,3a,19.1y,257.44h,83t/data=!3m6!1e1!3m4!1sZnMImqMkVBLCuYF8Lpe9zg!2e0!7i16384!8i8192!4m7!3m6!1s0x80e94069801bbe4d:0x455ea5e98162e7db!8m2!3d34.45242!4d-119.817929!10e5!16s%2Fg%2F11lkg_mwf4?entry=ttu"
538,CaOaCamO,Cathedral Oaks & Cambridge,Outbound,,34.451423,-119.821672,No,,yes,No,Yes,no,,no,0,,Yes,,Galvinized Pole - Silver,"https://www.google.com/maps/place/Cathedral+Oaks+%26+Cambridge/@34.4513077,-119.8215781,3a,15y,299.57h,86.53t/data=!3m6!1e1!3m4!1skRdJ0A_o8aBBOkeAHVfs2w!2e0!7i16384!8i8192!4m15!1m7!3m6!1s0x80e940690d8511c9:0x76229d2be32a6721!2sCathedral+Oaks+%26+Cambridge!8m2!3d34.451324!4d-119.819789!16s%2Fg%2F11g6wtxz1r!3m6!1s0x80e9406901955dd1:0x87b24fc449d26089!8m2!3d34.451442!4d-119.821191!10e5!16s%2Fg%2F1tptqxz6?entry=ttu"
539,CaOaAruO,Cathedral Oaks & Arundel,Outbound,,34.451374,-119.825129,No,,yes,No,Yes,1,Green Wabash,no,1,Green Wabash,Yes,Stop listed as CatOak & The Country Club,Powder Coated Pole - Green,"https://www.google.com/maps/place/Cathedral+Oaks+%26+The+Country+Club/@34.4513228,-119.8251033,3a,41.9y,327.73h,84.13t/data=!3m7!1e1!3m5!1sHkcwb82eAdk50DYMYbSRXw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DHkcwb82eAdk50DYMYbSRXw%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D342.44327%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m15!1m7!3m6!1s0x80e94067cfb605fb:0x89b388b198410e4e!2sCathedral+Oaks+%26+Arundel!8m2!3d34.4510387!4d-119.8237713!16s%2Fg%2F1tlvpvh1!3m6!1s0x80e94067a2954f1b:0x7738544531762af4!8m2!3d34.451374!4d-119.825129!10e5!16s%2Fg%2F1tdpghw1?entry=ttu"
540,CaOaWinO,Cathedral Oaks & Windsor,Outbound,,34.451043,-119.844216,No,,yes,No,Yes,1,Concrete,no,0,,Yes,,Galvinized Pole - Silver,"https://www.google.com/maps/place/Cathedral+Oaks+%26+Windsor/@34.4509862,-119.8441205,3a,43y,325.94h,81.58t/data=!3m6!1e1!3m4!1s5WLpijWmef5PzYGcUmCr7A!2e0!7i16384!8i8192!4m7!3m6!1s0x80e940f24f844f0f:0x53cb8c99bca1f0cd!8m2!3d34.451072!4d-119.844604!10e5!16s%2Fg%2F11lkg_8jkm?entry=ttu"
542,CaOaCaLO,Cathedral Oaks & Camino Laguna Vista,Outbound,,34.448405,-119.85026,No,,yes,No,Yes,1,Concrete,no,0,,Yes,,Powder Coated Pole - Green,"https://www.google.com/maps/place/Cathedral+Oaks+%26+Camino+Laguna+Vista/@34.4483712,-119.8502865,3a,49.3y,333.79h,77.8t/data=!3m7!1e1!3m5!1st-TXjCNkNEfwMMOswcbj5A!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3Dt-TXjCNkNEfwMMOswcbj5A%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D6.344308%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m7!3m6!1s0x80e940ecfa35e579:0x8dfc52e4717c8458!8m2!3d34.448405!4d-119.85026!10e5!16s%2Fg%2F1tknkrr8?entry=ttu"
543,CaOaLoCO,Cathedral Oaks & Los Carneros,Outbound,,34.44584,-119.855827,No,,yes,No,Yes,no,,no,0,,Yes,,Galvinized Pole - Silver,"https://www.google.com/maps/place/Cathedral+Oaks+%26+Los+Carneros/@34.4458063,-119.8556183,3a,16.9y,273.36h,88.43t/data=!3m7!1e1!3m5!1sdOrcmzWPy5Ag42MeGfeL2Q!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DdOrcmzWPy5Ag42MeGfeL2Q%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D264.1631%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m15!1m7!3m6!1s0x80e940eadedbe60b:0xa139254804d502df!2sCathedral+oaks+%26+Los+Carneros!8m2!3d34.44567!4d-119.855776!16s%2Fg%2F1tnblfz0!3m6!1s0x80e940eade9c9135:0xfa5c6c2b94f9589f!8m2!3d34.44584!4d-119.855827!10e5!16s%2Fg%2F11dxkf59fl?entry=ttu"
544,CaOaGlAO,Cathedral Oaks & Glen Annie,Outbound,,34.440855,-119.875187,No,,yes,No,Yes,no,,no,0,,Yes,,Galvinized Pole - Silver,"https://www.google.com/maps/place/Cathedral+Oaks+%26+Glen+Annie/@34.4407793,-119.8750698,3a,47y,305.74h,87.17t/data=!3m7!1e1!3m5!1s1MZeuVE9b8sDN1Fg5HCfIQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D1MZeuVE9b8sDN1Fg5HCfIQ%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D306.66486%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m15!1m7!3m6!1s0x80e940c9eba6b6fd:0xe1ebd12651f071bf!2sCathedral+Oaks+%26+Glen+Annie!8m2!3d34.4408595!4d-119.874535!16s%2Fg%2F11c1pf2fj7!3m6!1s0x80e940c9ed004495:0xbcffb0ac23d7536e!8m2!3d34.440855!4d-119.875187!10e5!16s%2Fg%2F1tf6bc0t?entry=ttu"
546,CaOaMarO,Cathedral Oaks & Santa Marguerita,Outbound,,34.451377,-119.837876,No,,yes,No,Yes,no,,no,0,,Yes,,Galvinized Pole - Silver,"https://www.google.com/maps/place/Cathedral+Oaks+%26+Santa+Marguerita/@34.4512191,-119.8387125,3a,20.7y,41.8h,85.82t/data=!3m7!1e1!3m5!1sXoZF7tlMa46CIlArajpbNw!2e0!5s20221201T000000!7i16384!8i8192!4m15!1m7!3m6!1s0x80e940f5174040d7:0x439902796d94dd2d!2sCathedral+Oaks+%26+Santa+Marguerita!8m2!3d34.451194!4d-119.837189!16s%2Fg%2F1tf28_km!3m6!1s0x80e940f51b686729:0x5fbc05390e9ad125!8m2!3d34.451377!4d-119.837876!10e5!16s%2Fg%2F1tksnp5v?entry=ttu"
547,CaOaAruN,Cathedral Oaks & Arundel,Inbound,,34.451039,-119.823858,no,,yes,No,Yes,1,Concrete,no,0,,Yes,,Galvinized Pole - Silver,"https://www.google.com/maps/place/Cathedral+Oaks+%26+Arundel/@34.4510806,-119.8237951,3a,75y,162.93h,84.61t/data=!3m6!1e1!3m4!1s58RkWlCUieiU-4inBpqy6Q!2e0!7i16384!8i8192!4m7!3m6!1s0x80e94067cfb605fb:0x89b388b198410e4e!8m2!3d34.4510387!4d-119.8237713!10e5!16s%2Fg%2F1tlvpvh1?entry=ttu"
548,CaOaAvPN,Cathedral Oaks & Avenida Pequena,Inbound,,34.452812,-119.811119,no,,yes,No,Yes,no,,no,0,,Yes,,Galvinized Pole - Silver,"https://www.google.com/maps/place/Cathedral+Oaks+%26+Avenida+Pequena/@34.4528552,-119.8110773,3a,42.6y,229.69h,84.14t/data=!3m6!1e1!3m4!1sEfZghP-6Og8VzNAx-Jbauw!2e0!7i16384!8i8192!4m7!3m6!1s0x80e94014b861da4d:0x99569240071ca5fa!8m2!3d34.452818!4d-119.810923!10e5!16s%2Fg%2F1vv2sk4k?entry=ttu"
