key,year,ntd_id,number_of_state_counties,tam_tier,personal_vehicles,density,uza_name,tribal_area_name,service_area_sq_miles,total_voms,city,fta_recipient_id,region,state_admin_funds_expended,zip_code_ext,zip_code,ueid,address_line_2,number_of_counties_with_service,reporter_acronym,original_due_date,sq_miles,address_line_1,p_o__box,fy_end_date,reported_by_ntd_id,population,reporting_module,service_area_pop,subrecipient_type,state,volunteer_drivers,primary_uza,doing_business_as,reporter_type,legacy_ntd_id,voms_do,url,reported_by_name,voms_pt,organization_type,agency_name,_valid_from,_valid_to,_is_current
4a0421e43cfee4fbc495654e8776264e,2022,70181,,Tier II,0.0,,,,,1.0,Tecumseh,1815.0,7.0,,2164.0,68450.0,WJYKHWS4N6S5,,,,1667174400000,,122 S 4Th St,,1656547200000,7R04,,Rural,,Rural General Public Transit,NE,0.0,,,Rural Reporter,7R04-033,1.0,http://www.tecumsehne.com/public-transit.html,Nebraska Department of Transportation,,County or Local Government Unit or Department of Transportation,City Of Tecumseh,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
ca1f1cbcdf532a2ce94b87d6cdd772bd,2022,80134,,Tier II,0.0,,,,,3.0,Chester,1144.0,8.0,,7895.0,59522.0,ZE1WZQV9FHX4,,,Liberty County Transit,1667174400000,,111 1St St E,13,1656547200000,8R02,,Rural,,Rural General Public Transit,MT,0.0,,,Rural Reporter,8R02-015,3.0,http://www.chestercommunitycenter.com,Montana Department of Transportation,,County or Local Government Unit or Department of Transportation,Liberty County Council on Aging,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
cf8b5a5f893f8fa5c41f456ae44d1db5,2022,80256,,Tier II,0.0,,,,,75.0,Telluride,1130.0,8.0,,9459.0,81435.0,SDKLJJCRL5A6,,,TMV,1682812800000,,455 Mountain Village Blvd,,1672444800000,8R01,,Rural,,Rural General Public Transit,CO,0.0,,,Rural Reporter,8R01-053,75.0,www.townofmountainvillage.com,Colorado Department of Transportation,,County or Local Government Unit or Department of Transportation,Town of Mountain Village,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
86799723a1e2ed012a96b2030fa3a320,2022,90247,,Tier II,,7476.0,"Los Angeles--Long Beach--Anaheim, CA",,8.0,15.0,Alhambra,5566.0,9.0,,511.0,91801.0,R6RQTBNT9MJ6,,,ALH,1667174400000,1636.83,111 S 1St St,,1656547200000,,12237376.0,Urban,83089.0,,CA,,,Alhambra Community Transit  aka ACT,Reduced Reporter,,,https://www.cityofalhambra.org/293/Alhambra-Community-Transit-ACT,,15.0,County or Local Government Unit or Department of Transportation,City of Alhambra,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
5a2829df6e5925823fd79ae8675edefc,2022,90262,,Tier II,,7476.0,"Los Angeles--Long Beach--Anaheim, CA",,1.0,6.0,Cudahy,,9.0,,6024.0,90201.0,UZEDAAHT7K97,,,COC,1667174400000,1636.83,5220 Santa Ana St,,1656547200000,,12237376.0,Urban,24103.0,,CA,,,,Reduced Reporter,,,http://www.cityofcudahy.com,,6.0,County or Local Government Unit or Department of Transportation,City of Cudahy,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
a36848b2a0822b2382216eecee6ac409,2022,91038,,Tier II,0.0,,,,,4.0,Downieville,,9.0,,,95936.0,NA7LYJSG63L8,,,SCTC,1667174400000,,100 Courthouse Sq,98,1656547200000,9R02,,Rural,,Rural General Public Transit,CA,0.0,,,Rural Reporter,9R02-052,,http://sierracounty.ca.gov/,California Department of Transportation,4.0,County or Local Government Unit or Department of Transportation,Sierra County Transportation Commission,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
217ee0ad0c2abf0584d48ab593046309,2022,99364,,Tier II,,0.0,California Non-UZA,"North Fork Rancheria and Off-Reservation Trust Land, CA",,2.0,North Fork,7199.0,9.0,,9704.0,93643.0,QXGFZ6BKJCZ6,,,NFR,1675123200000,0.0,33143 Road 222,929,1664496000000,,4357850.0,Tribe,,,CA,,,,Reduced Reporter,9T21,2.0,http://northforkrancheria-nsn.gov/,,,Tribe,North Fork Rancheria of Mono Indians of California,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
8c162ca46ecdf28880ff974bcb566cb5,2021,0R03-00309,,Tier II,,,,,,34.0,Moses Lake,1724.0,10.0,,3355.0,98837.0,NFL7DGLRMHD6,,,GTA,1651276800000,,8392 Westover Blvd Ne,,1640908800000,0R03,,Rural,,Rural General Public Transit,WA,,,,Rural Reporter,0R03-011,22.0,http://www.gta-ride.com,Washington State Department of Transportation,12.0,Independent Public Agency or Authority of Transit Service,Grant County Transportation Authority,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
b097a58c2b411c32a49ef12d4c8eeb0f,2021,20010,,Tier II,,1295.0,"Poughkeepsie-Newburgh, NY-NJ",,175.0,52.0,Poughkeepsie,1784.0,2.0,,2669.0,12603.0,L5E7HVMSFD18,,,Dutchess County Public Transit,1651276800000,327.0,14 Commerce St,,1640908800000,,423566.0,Urban,351997.0,,NY,,89.0,Dutchess County Public Transit,Full Reporter,2010,52.0,www.dutchessny.gov/publictransit,,,"City, County or Local Government Unit or Department of Transportation",Dutchess County,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
dafa92878a9c0a4975259ae6315a74f9,2021,20179,,Tier II,,1295.0,"Poughkeepsie-Newburgh, NY-NJ",,132.0,6.0,Newburgh,1791.0,2.0,,6238.0,12553.0,ELRBFVBQ33G8,,,HHBL,1651276800000,327.0,100 Leprechaun Ln,2628,1640908800000,,423566.0,Urban,249175.0,,NY,,89.0,,Reduced Reporter,2179,6.0,http://www.leprechaunlines.com/,,,Private Provider Reporting on Behalf of a Public Entity,"Leprechaun Lines, Inc.",2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
822b000d632a1ccb289c53d580af1a13,2021,2R02-20954,,Tier II,,,,,,2.0,Goshen,,2.0,,,10924.0,,,,,1651276800000,,124 Main St,,1640908800000,2R02,,Rural,,Rural General Public Transit,NY,,,,Rural Reporter,2R02-044,2.0,http://www.orangecountygov.com,New York Department of Transportation,,"City, County or Local Government Unit or Department of Transportation",Town of Goshen,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
94f488754ffae59696f51cffe8a7f376,2021,30042,,Tier II,,1370.0,"Hagerstown, MD-WV-PA",,70.0,12.0,Hagerstown,1401.0,3.0,,4727.0,21740.0,L5PZDUJ9GEJ3,,,County Commuter,1635638400000,133.0,100 W Washington St,,1625011200000,,182696.0,Urban,48220.0,,MD,,189.0,Washington County Transit,Reduced Reporter,3042,12.0,http://www.washco-md.net/transit/,,,"City, County or Local Government Unit or Department of Transportation",Washington County ,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
4b65569f34a06969c3aff387e7cc1104,2021,3R06-30164,,Tier II,,,,,,3.0,Bluefield,1459.0,3.0,,9209.0,24605.0,NTX1E7KMPV45,,,,1643587200000,,112 Huffard Dr,1026,1632960000000,3R06,,Rural,,Rural General Public Transit,VA,,,,Rural Reporter,3R06-004,3.0,http://www.bluefieldva.org,Virginia Department of Rail and Public Transportation,,"City, County or Local Government Unit or Department of Transportation",Town of Bluefield/Graham Transit,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
62df07529aaa92458bc0a9ff8d48724c,2021,4,,Tier II,,0.0,Washington Non-UZA,"Colville Reservation and Off-Reservation Trust Land, WA",,4.0,Nespelem,6683.0,10.0,,,99155.0,NU9UAKLRDDP1,,,,1643587200000,0.0,21 Colville St,150,1632960000000,,0.0,Tribe,,,WA,,0.0,,Reduced Reporter,0T04,4.0,http://www.colvilletribes.com/,,,Tribe,Confederated Tribes of the Colville Indian Reservation,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
9c93fdda2aea599de3e83199ed7f5aed,2021,40137,,Tier II,,2479.0,"San Juan, PR",,15.0,12.0,Bayamon,2008.0,4.0,,,960.0,E7DABCQ6GDH3,,,BPTS,1635638400000,867.0,City Hall Rd 2,1588,1625011200000,,2148346.0,Urban,65706.0,,PR,,21.0,,Reduced Reporter,4137,12.0,https://www.municipiodebayamon.com/servicios-municipales/transportacion/,,,"City, County or Local Government Unit or Department of Transportation",Municipality of Bayamon,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
ea331a762d953560a9d62d7c73193cf4,2021,40155,,Tier II,,1607.0,"St. Augustine, FL",,600.0,29.0,Saint Augustine,6410.0,4.0,,8686.0,32084.0,DKTCSFFFL3Q8,,,,1643587200000,43.0,500 San Sebastian View,,1632960000000,,69173.0,Urban,273425.0,,FL,,399.0,Sunshine Bus Co.,Reduced Reporter,4155,29.0,http://sunshinebus.net/,,,"City, County or Local Government Unit or Department of Transportation","St Johns County, Florida",2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
3d72c1420ccff207d98753cf9045f213,2021,40194,,Tier II,,2039.0,"Mayagüez, PR",,52.0,17.0,Mayaguez,2011.0,4.0,,,680.0,VE6NJUNRSGG9,,,MAYAGUEZ MUN,1635638400000,54.0,Betances St Corner Mckinley,447,1625011200000,,109572.0,Urban,71264.0,,PR,,284.0,,Reduced Reporter,4194,8.0,http://www.mayaguez.pr/,,9.0,"City, County or Local Government Unit or Department of Transportation",Municipality of Mayaguez,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
61132acdbd0ae3b45ddb4b43bd415f78,2021,50054,,Tier II,,1941.0,"Muncie, IN",,27.0,36.0,Muncie,2053.0,5.0,,2510.0,47302.0,KEVMLMXDMGM7,,,MITS,1651276800000,47.0,1300 E Seymour St,,1640908800000,,90580.0,Urban,70085.0,,IN,,322.0,,Full Reporter,5054,36.0,http://www.mitsbus.org/,,,Independent Public Agency or Authority of Transit Service,Muncie Indiana Transit System,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
d3e07d6e347f20f8400cfdc3be88e999,2021,50256,,Tier II,,2108.0,"Indianapolis, IN",,1046.0,29.0,Franklin,1189.0,5.0,,9841.0,46131.0,XT8FFZVNL923,,,,1651276800000,706.0,3500 N Morton St,216,1640908800000,,1487483.0,Urban,199332.0,,IN,,33.0,ACCESS Johnson County ,Reduced Reporter,5R02-036,29.0,https://www.gatewayarc.com/access-johnson-county.html,,,Private-Non-Profit Corporation,Access Johnson County ,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
eeae713c46c405e3c8d4f001df04ab08,2021,5R02-50399,,Tier II,,,,,,8.0,Connersville,1189.0,5.0,,1995.0,47331.0,DELTCE9MC871,,,,1651276800000,,401 N Central Ave Ste 6,,1640908800000,5R02,,Rural,,Rural General Public Transit,IN,,,Fayette County Public Transit ,Rural Reporter,5R02-004,8.0,https://fayetteseniorcenter.com/,Indiana Department of Transportation,,"City, County or Local Government Unit or Department of Transportation",Fayette Community Commissioners,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
fac69d581a9f5d043ed1dfd1e141ef9b,2021,5R02-50501,,Tier II,,,,,,4.0,Seymour,1189.0,5.0,,2105.0,47274.0,K6DXJ87F1GV7,,,,1651276800000,,301 N Chestnut St,,1640908800000,5R02,,Rural,,Rural General Public Transit,IN,,,Seymour Public Transit ,Rural Reporter,5R02-018,4.0,http://seymourcity.com/departments/seymour-transit/,Indiana Department of Transportation,,"City, County or Local Government Unit or Department of Transportation",City of Seymour,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
9c0902f8ee59d827a09a594015ef5d99,2021,5R03-50395,,Tier II,,,,,,18.0,Gladwin,1207.0,5.0,,498.0,48624.0,,,,GCCT,1643587200000,,615 Weaver Court ,498,1632960000000,5R03,,Rural,,Rural General Public Transit,MI,,,,Rural Reporter,5R03-030,18.0,http://www.gladwin.org,Michigan Department of Transportation,,"City, County or Local Government Unit or Department of Transportation",Gladwin City/County Transit,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
771b0fb8318dab8c5e87340dce5e830e,2021,5R03-50404,,Tier II,,,,,,6.0,Greenville,1207.0,5.0,,2353.0,48838.0,W2R2GJ5YN9W3,,,,1643587200000,,415 S Lafayette St,,1632960000000,5R03,,Rural,,Rural General Public Transit,MI,,,,Rural Reporter,5R03-033,6.0,www.greenvillemi.org,Michigan Department of Transportation,,"City, County or Local Government Unit or Department of Transportation",Greenville Transit,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
b66571db98a47312378ac2d02daf6661,2021,5R05-55476,,Tier II,,,,,,,Geneva,,5.0,,1226.0,44041.0,DTUBWLHYZ481,,,,1651276800000,,62 W Main St,,1640908800000,5R05,,Asset,,Asset Subrecipient,OH,,,,Reduced Asset Reporter,,,https://genevaohio.gov/senior-center/,Ohio Department of Transportation,,Private-Non-Profit Corporation,Geneva Area Senior Corporation,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
f4055f15ffbe93b4cdb17e7513a128a5,2021,5R06-50466,,Tier II,,,,,,13.0,Beaver Dam,1245.0,5.0,,2323.0,53916.0,FBKWX6843BQ7,,,,1635638400000,,205 S Lincoln Ave,,1625011200000,5R06,,Rural,,Rural General Public Transit,WI,,,,Rural Reporter,5R06-010,,http://www.cityofbeaverdam.com,Wisconsin Department of Transportation,13.0,"City, County or Local Government Unit or Department of Transportation",City of Beaver Dam,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
51f65d1a9ee68a732592ad3ef7375894,2021,60133,,Tier I (Rail),,2879.0,"Dallas-Fort Worth-Arlington, TX",,5.0,3.0,Dallas,5271.0,6.0,,2427.0,75204.0,EPCNZBF95JM9,,,MATA,1651276800000,1779.0,3153 Oak Grove Ave,,1640908800000,,5121892.0,Urban,19850.0,,TX,,6.0,,Full Reporter,6133,3.0,http://www.mata.org/,,,Private-Non-Profit Corporation,McKinney Avenue Transit Authority,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
6c77eff2d0c70db767463b41fa4f6f8c,2021,60272,,Tier II,,0.0,New Mexico Non-UZA,"Jicarilla Apache Nation Reservation and Off-Reservation Trust Land, NM",,,Dulce,7332.0,6.0,,,87528.0,GXEZDJ1RSLB4,,,,1643587200000,0.0,25 Hawks Dr,507,1632960000000,,0.0,Tribe,,,NM,,0.0,,Reduced Reporter,,,,,,Tribe,Jicarilla Apache Nation,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
15f017ca35dcd1601c576420ac6de745,2021,70274,,,,1793.0,"Grand Island, NE",,,,Grand Island,7294.0,7.0,,6023.0,68801.0,TFRZHNGNBF43,,,,1643587200000,28.0,100 E 1St St,1968,1632960000000,,50440.0,Urban,,,NE,,496.0,,Planning Reporter,,,https://www.grand-island.com/departments/public-works/transit,,,"City, County or Local Government Unit or Department of Transportation",City of Grand Island,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
d5c42675d588b27d37a6b86d7f9af31e,2021,8R05-80218,,Tier II,,,,,,15.0,Rock Springs,1168.0,8.0,,5885.0,82901.0,HHB6NQHKJCN5,,,STAR,1643587200000,,1471 Dewar Dr Ste 247,,1632960000000,8R05,,Rural,,Rural General Public Transit,WY,,,,Rural Reporter,8R05-009,15.0,http://www.ridestartransit.com,Wyoming Department of Transportation,,"City, County or Local Government Unit or Department of Transportation",Sweetwater Transit Authority Resources,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
96c284d14a811126da28be6782cc8c66,2021,90036,,Tier I (Fixed Route VOMS),,6999.0,"Los Angeles-Long Beach-Anaheim, CA",,436.0,678.0,Orange,1682.0,9.0,,4506.0,92868.0,ZS8MFUR5E1N3,,,OCTA,1635638400000,1736.0,550 S Main St,14184,1625011200000,,12150996.0,Urban,2972184.0,,CA,,2.0,,Full Reporter,9036,180.0,http://www.octa.net/,,498.0,Independent Public Agency or Authority of Transit Service,Orange County Transportation Authority,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
83c604dde39b45c0a54ffcf99ee409ae,2021,90043,,Tier II,,6999.0,"Los Angeles-Long Beach-Anaheim, CA",,11.0,11.0,Commerce,1650.0,9.0,,1410.0,90040.0,C1H2LGLYFD63,,,CBL,1635638400000,1736.0,2535 Commerce Way,,1625011200000,,12150996.0,Urban,12997.0,,CA,,2.0,City of Commerce Municipal Buslines,Full Reporter,9043,11.0,https://www.ci.commerce.ca.us/city-hall/transportation,,,"City, County or Local Government Unit or Department of Transportation",City of Commerce,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
aa91e8dcfb24856854f3aafa1c093ded,2021,90199,,Tier II,,3502.0,"Madera, CA",,16.0,19.0,Madera,6264.0,9.0,,3527.0,93637.0,GM14DSJ51PR1,,,MAX/DAR,1635638400000,22.0,205 W 4Th St,,1625011200000,,78413.0,Urban,66225.0,,CA,,362.0,,Reduced Reporter,9199,,https://www.madera.gov/home/departments/transit/,,19.0,"City, County or Local Government Unit or Department of Transportation",City of Madera,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
bf9b140b70dd864187d5c4d6de806693,2021,90246,,Tier II,,6999.0,"Los Angeles-Long Beach-Anaheim, CA",,8.0,3.0,Agoura Hills,5566.0,9.0,,2583.0,91301.0,FHCLFG95MF37,,,,1635638400000,1736.0,30001 Ladyface Ct,,1625011200000,,12150996.0,Urban,20330.0,,CA,,2.0,,Reduced Reporter,,,https://www.agourahillscity.org/our-city/residents/transportation-services/alternative-transportation,,3.0,"City, County or Local Government Unit or Department of Transportation",City of Agoura Hills,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
2f6be8be3647a66fa49dd656b345e261,2021,90263,,Tier II,,6999.0,"Los Angeles-Long Beach-Anaheim, CA",,13.0,13.0,Downey,5566.0,9.0,,3817.0,90241.0,JPBXF4648WA3,,,,1635638400000,1736.0,11111 Brookshire Ave,,1625011200000,,12150996.0,Urban,111772.0,,CA,,2.0,,Reduced Reporter,,,https://www.downeyca.org/our-city/departments/parks-recreation/transit,,13.0,"City, County or Local Government Unit or Department of Transportation",City of Downey,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
0ce716a84c5cd3478859d986fdaa7e1f,2021,90268,,Tier II,,6999.0,"Los Angeles-Long Beach-Anaheim, CA",,21.0,8.0,Inglewood,5566.0,9.0,,1764.0,90301.0,YCN3V7DLSFG1,,,,1643587200000,1736.0,1 Manchester Blvd,,1632960000000,,12150996.0,Urban,222357.0,,CA,,2.0,,Reduced Reporter,,8.0,https://www.cityofinglewood.org/796/Transportation,,,"City, County or Local Government Unit or Department of Transportation",City of Inglewood,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
43a230d7869137e3e5fa6f263bb38e21,2021,99424,,Tier II,,6999.0,"Los Angeles-Long Beach-Anaheim, CA",,23.0,36.0,Pasadena,5566.0,9.0,,,91101.0,,Room 199,,,1635638400000,1736.0,221 East Walnut Street,,1625011200000,,12150996.0,Urban,141371.0,,CA,,2.0,Pasadena Transit,Full Reporter,,,https://www.cityofpasadena.net/pasadena-transit/,,36.0,"City, County or Local Government Unit or Department of Transportation",City of Pasadena,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
e5d9f65920484f0c952675b111fc8673,2021,9R02-91008,,Tier II,,,,,,3.0,Alturas,,9.0,,4051.0,96101.0,RS4WH6EPB5K9,,,MTA,1635638400000,,108 S Main St,,1625011200000,9R02,,Rural,,Rural General Public Transit,CA,,,,Rural Reporter,9R02-048,,http://sagestage.com/,California Department of Transportation,3.0,"City, County or Local Government Unit or Department of Transportation",Modoc Transportation Agency,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
0d9819cef85939a9c30744b551aac8c3,2021,9R02-91036,,Tier II,,,,,,14.0,Eureka,,9.0,,844.0,95501.0,JM8MVKE6TFA4,,,HTA,1635638400000,,133 V St,,1625011200000,9R02,,Rural,,Rural General Public Transit,CA,,,,Rural Reporter,9R02-016,14.0,http://www.hta.org/,California Department of Transportation,,Independent Public Agency or Authority of Transit Service,Humboldt Transit Authority,2023-02-08 17:22:59.824755 UTC,2098-12-31 23:59:59.999999 UTC,true
2b6169eaf7c612b53390f43eea77a42a,2022,10099,,Tier II,,832.0,"Portsmouth, NH--ME",,651.0,14.0,Sanford,1346.0,1.0,,2917.0,4073.0,D7KYFHHKBPP1,,,YCCAC,1682812800000,114.35,6 Spruce St,72,1667174400000,,95090.0,Urban,214591.0,,ME,,,,Reduced Reporter,1099,14.0,http://www.yccac.org,,,Corporation,York County Community Action Corporation,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
dbeaeae12dde5ae603d53fa06b31bef1,2022,10175,,Tier II,0.0,,,,,34.0,Trenton,1346.0,1.0,,5929.0,4605.0,GTN5R5KTEKN3,,,DTI,1667174400000,,117 Gateway Center Dr,914,1656547200000,1R03,,Rural,,Rural General Public Transit,ME,0.0,,,Rural Reporter,1R03-011,34.0,http://www.downeasttrans.org,Maine Department of Transportation,,Corporation,"Downeast Transportation, Inc. ",2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
f5aee865fbec19cba7f96cefc174b628,2022,11225,,Tier II,,,,,,0.0,Torrington,,1.0,,5055.0,6790.0,MFDAGZB1MKD5,,,,1667174400000,,314 Main St,,1656547200000,1R01,,Asset,,Asset Subrecipient,CT,,,,Reduced Asset Reporter,,,https://www.litchfieldarc.org/,Connecticut Department of Transportation,,Corporation,"The Arc of Litchfield County, Inc",2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
904e450cd2d28f6b8a8a383e64819871,2022,20076,,Tier I (Fixed Route VOMS),,5981.0,"New York--Jersey City--Newark, NY--NJ",,450.0,366.0,White Plains,1803.0,2.0,,3311.0,10601.0,GFB7MQFAU6F2,,,,1682812800000,3248.12,148 Martine Ave Ste 720,,1672444800000,,19426449.0,Urban,1004457.0,,NY,,,The Bee-Line System,Full Reporter,2076,,https://transportation.westchestergov.com/,,366.0,County or Local Government Unit or Department of Transportation,Westchester County,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
89196be22652c29f1c28b8d26208c702,2022,20228,,Tier II,,2291.0,"Syracuse, NY",,300.0,1.0,Syracuse,,2.0,,,13202.0,,,,,1675123200000,180.53,115 West Fayette Street,,1659225600000,,413660.0,Urban,500000.0,,NY,,,,Full Reporter,,,https://www.commutewithenterprise.com/commute/en/partners/Syracuse.html,,1.0,Provider Reporting on Behalf of a Public Entity,"Enterprise Holdings, LLC",2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
0f657ac35e299a22a3cf93a64acdeec0,2022,20952,,Tier II,0.0,,,,,5.0,Fonda,,2.0,,4830.0,12068.0,U797H3MXZX46,,,,1682812800000,,20 Park St,1500,1672444800000,2R02,,Rural,,Rural General Public Transit,NY,0.0,,,Rural Reporter,2R02-057,,www.co.montgomery.ny.us,New York Department of Transportation,5.0,County or Local Government Unit or Department of Transportation,Montgomery County,2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
05212907d674b17b89b4a70a0fa08bf2,2022,22936,,Tier II,,,,,,0.0,Margate,,2.0,,1239.0,8402.0,,,,,1667174400000,,9001 Winchester Avenue,,1656547200000,2R01,,Asset,,Asset Subrecipient,NJ,,,,Reduced Asset Reporter,,,https://www.margate-nj.com,NJ Transit,,County or Local Government Unit or Department of Transportation,City of Margate (NJ),2023-11-15 22:29:51.925030 UTC,2098-12-31 23:59:59.999999 UTC,true
