GEOID,NAME,ttl_jobs,ttl_population
06013310000,"Census Tract 3100, Contra Costa County, California",32293,6257
06013311000,"Census Tract 3110, Contra Costa County, California",31875,5329
06013312000,"Census Tract 3120, Contra Costa County, California",21793,2243
06013313101,"Census Tract 3131.01, Contra Costa County, California",37133,7178
06013313102,"Census Tract 3131.02, Contra Costa County, California",43349,4595
06013313103,"Census Tract 3131.03, Contra Costa County, California",48721,8866
06013313203,"Census Tract 3132.03, Contra Costa County, California",40584,3456
06013313204,"Census Tract 3132.04, Contra Costa County, California",44310,5538
06013313205,"Census Tract 3132.05, Contra Costa County, California",44797,1696
06013313206,"Census Tract 3132.06, Contra Costa County, California",29134,6377
06013314102,"Census Tract 3141.02, Contra Costa County, California",31755,6561
06013314103,"Census Tract 3141.03, Contra Costa County, California",29375,5629
06013314104,"Census Tract 3141.04, Contra Costa County, California",28455,9278
06013314200,"Census Tract 3142, Contra Costa County, California",25197,7748
06013315000,"Census Tract 3150, Contra Costa County, California",40579,3862
06013316000,"Census Tract 3160, Contra Costa County, California",37576,1055
06013317000,"Census Tract 3170, Contra Costa County, California",41719,2040
06013318000,"Census Tract 3180, Contra Costa County, California",52955,3734
06013319000,"Census Tract 3190, Contra Costa County, California",54368,8558
06013320001,"Census Tract 3200.01, Contra Costa County, California",50275,3671
06013320003,"Census Tract 3200.03, Contra Costa County, California",77386,2721
06013320004,"Census Tract 3200.04, Contra Costa County, California",66518,6587
06013321101,"Census Tract 3211.01, Contra Costa County, California",58883,6654
06013321102,"Census Tract 3211.02, Contra Costa County, California",77899,6913
06013321103,"Census Tract 3211.03, Contra Costa County, California",74841,4739
06013321200,"Census Tract 3212, Contra Costa County, California",59314,5634
06013322000,"Census Tract 3220, Contra Costa County, California",73388,6250
06013323000,"Census Tract 3230, Contra Costa County, California",75671,4476
06013324001,"Census Tract 3240.01, Contra Costa County, California",72289,5480
06013324002,"Census Tract 3240.02, Contra Costa County, California",60573,5247
06013325000,"Census Tract 3250, Contra Costa County, California",54375,6300
06013326000,"Census Tract 3260, Contra Costa County, California",68269,3810
06013327000,"Census Tract 3270, Contra Costa County, California",38787,7430
06013328000,"Census Tract 3280, Contra Costa County, California",48627,2340
06013329000,"Census Tract 3290, Contra Costa County, California",46649,6115
06013330000,"Census Tract 3300, Contra Costa County, California",51745,5592
06013331000,"Census Tract 3310, Contra Costa County, California",41875,7360
06013332000,"Census Tract 3320, Contra Costa County, California",60934,8763
06013333101,"Census Tract 3331.01, Contra Costa County, California",47557,4441
06013333102,"Census Tract 3331.02, Contra Costa County, California",52143,4274
06013333200,"Census Tract 3332, Contra Costa County, California",68070,6070
06013334001,"Census Tract 3340.01, Contra Costa County, California",40875,3914
06013334004,"Census Tract 3340.04, Contra Costa County, California",46994,7945
06013334006,"Census Tract 3340.06, Contra Costa County, California",71359,4755
06013334200,"Census Tract 3342, Contra Costa County, California",88875,7652
06013335000,"Census Tract 3350, Contra Costa County, California",43185,3483
06013336101,"Census Tract 3361.01, Contra Costa County, California",25787,5236
06013336102,"Census Tract 3361.02, Contra Costa County, California",38385,7319
06013336201,"Census Tract 3362.01, Contra Costa County, California",44303,4056
06013336202,"Census Tract 3362.02, Contra Costa County, California",21965,6222
06013337100,"Census Tract 3371, Contra Costa County, California",54837,3403
06013337200,"Census Tract 3372, Contra Costa County, California",40177,8470
06013337300,"Census Tract 3373, Contra Costa County, California",86384,6097
06013338101,"Census Tract 3381.01, Contra Costa County, California",38634,5352
06013338102,"Census Tract 3381.02, Contra Costa County, California",69464,3600
06013338201,"Census Tract 3382.01, Contra Costa County, California",80362,4144
06013338203,"Census Tract 3382.03, Contra Costa County, California",75433,5685
06013338204,"Census Tract 3382.04, Contra Costa County, California",76563,6817
06013338301,"Census Tract 3383.01, Contra Costa County, California",110000,2990
06013338302,"Census Tract 3383.02, Contra Costa County, California",90125,5996
06013339001,"Census Tract 3390.01, Contra Costa County, California",52612,3694
06013339002,"Census Tract 3390.02, Contra Costa County, California",77078,6934
06013340001,"Census Tract 3400.01, Contra Costa County, California",65867,6154
06013340002,"Census Tract 3400.02, Contra Costa County, California",73750,7789
06013341000,"Census Tract 3410, Contra Costa County, California",76747,5240
06013343001,"Census Tract 3430.01, Contra Costa County, California",59591,4850
06013343002,"Census Tract 3430.02, Contra Costa County, California",69974,4859
06013343003,"Census Tract 3430.03, Contra Costa County, California",80357,3969
06013345101,"Census Tract 3451.01, Contra Costa County, California",87305,5781
06013345102,"Census Tract 3451.02, Contra Costa County, California",89118,3907
06013345103,"Census Tract 3451.03, Contra Costa County, California",87500,4992
06013345105,"Census Tract 3451.05, Contra Costa County, California",85318,6525
06013345108,"Census Tract 3451.08, Contra Costa County, California",94894,7299
06013345111,"Census Tract 3451.11, Contra Costa County, California",81458,5217
06013345112,"Census Tract 3451.12, Contra Costa County, California",94950,6455
06013345113,"Census Tract 3451.13, Contra Costa County, California",103056,4548
06013345114,"Census Tract 3451.14, Contra Costa County, California",95969,6687
06013345115,"Census Tract 3451.15, Contra Costa County, California",103879,5910
06013345116,"Census Tract 3451.16, Contra Costa County, California",86212,2794
06013345202,"Census Tract 3452.02, Contra Costa County, California",80263,7688
06013345203,"Census Tract 3452.03, Contra Costa County, California",86710,6743
06013345204,"Census Tract 3452.04, Contra Costa County, California",124750,3763
06013346101,"Census Tract 3461.01, Contra Costa County, California",117667,3404
06013346102,"Census Tract 3461.02, Contra Costa County, California",106853,5610
06013346201,"Census Tract 3462.01, Contra Costa County, California",88611,7859
06013346203,"Census Tract 3462.03, Contra Costa County, California",104313,4123
06013346204,"Census Tract 3462.04, Contra Costa County, California",105292,7708
06013347000,"Census Tract 3470, Contra Costa County, California",87549,6426
06013348000,"Census Tract 3480, Contra Costa County, California",112697,5066
06013349000,"Census Tract 3490, Contra Costa County, California",86371,5554
06013350000,"Census Tract 3500, Contra Costa County, California",77500,6111
06013351101,"Census Tract 3511.01, Contra Costa County, California",35278,2683
06013351102,"Census Tract 3511.02, Contra Costa County, California",21658,3791
06013351103,"Census Tract 3511.03, Contra Costa County, California",52125,2012
06013351200,"Census Tract 3512, Contra Costa County, California",119303,6292
06013352101,"Census Tract 3521.01, Contra Costa County, California",47778,3406
06013352102,"Census Tract 3521.02, Contra Costa County, California",90278,5669
06013352201,"Census Tract 3522.01, Contra Costa County, California",69840,6658
06013352202,"Census Tract 3522.02, Contra Costa County, California",69933,2758
06013353001,"Census Tract 3530.01, Contra Costa County, California",100250,4008
06013353002,"Census Tract 3530.02, Contra Costa County, California",97180,4397
06013354001,"Census Tract 3540.01, Contra Costa County, California",91464,2136
06013354002,"Census Tract 3540.02, Contra Costa County, California",150316,7169
06013355107,"Census Tract 3551.07, Contra Costa County, California",47539,5361
06013355108,"Census Tract 3551.08, Contra Costa County, California",44302,13457
06013355109,"Census Tract 3551.09, Contra Costa County, California",40640,7559
06013355110,"Census Tract 3551.10, Contra Costa County, California",38534,4447
06013355111,"Census Tract 3551.11, Contra Costa County, California",47232,6218
06013355112,"Census Tract 3551.12, Contra Costa County, California",81568,5687
06013355113,"Census Tract 3551.13, Contra Costa County, California",96006,4947
06013355114,"Census Tract 3551.14, Contra Costa County, California",120129,11848
06013355115,"Census Tract 3551.15, Contra Costa County, California",84964,7981
06013355116,"Census Tract 3551.16, Contra Costa County, California",118050,8933
06013355117,"Census Tract 3551.17, Contra Costa County, California",128850,7292
06013355200,"Census Tract 3552, Contra Costa County, California",53100,11140
06013355301,"Census Tract 3553.01, Contra Costa County, California",66440,8635
06013355302,"Census Tract 3553.02, Contra Costa County, California",123833,3515
06013355304,"Census Tract 3553.04, Contra Costa County, California",77762,8763
06013355306,"Census Tract 3553.06, Contra Costa County, California",54972,5315
06013356001,"Census Tract 3560.01, Contra Costa County, California",47170,4379
06013356002,"Census Tract 3560.02, Contra Costa County, California",66200,5522
06013357000,"Census Tract 3570, Contra Costa County, California",58274,3317
06013358000,"Census Tract 3580, Contra Costa County, California",37619,6285
06013359102,"Census Tract 3591.02, Contra Costa County, California",49375,5982
06013359103,"Census Tract 3591.03, Contra Costa County, California",46333,5237
06013359104,"Census Tract 3591.04, Contra Costa County, California",53963,2086
06013359105,"Census Tract 3591.05, Contra Costa County, California",69321,5006
06013359202,"Census Tract 3592.02, Contra Costa County, California",49990,6043
06013359203,"Census Tract 3592.03, Contra Costa County, California",52426,7248
06013359204,"Census Tract 3592.04, Contra Costa County, California",45597,4915
06013360101,"Census Tract 3601.01, Contra Costa County, California",52816,4405
06013360102,"Census Tract 3601.02, Contra Costa County, California",57216,4115
06013360200,"Census Tract 3602, Contra Costa County, California",44246,5173
06013361000,"Census Tract 3610, Contra Costa County, California",47635,5093
06013362000,"Census Tract 3620, Contra Costa County, California",66326,2798
06013363000,"Census Tract 3630, Contra Costa County, California",37635,7408
06013364002,"Census Tract 3640.02, Contra Costa County, California",37418,5531
06013365002,"Census Tract 3650.02, Contra Costa County, California",29020,5590
06013365003,"Census Tract 3650.03, Contra Costa County, California",46705,5164
06013366001,"Census Tract 3660.01, Contra Costa County, California",30625,4514
06013366002,"Census Tract 3660.02, Contra Costa County, California",31380,6627
06013367100,"Census Tract 3671, Contra Costa County, California",31250,5342
06013367200,"Census Tract 3672, Contra Costa County, California",32447,6042
